time	roll	pitch	yew	p	q	r	Ail	Ele	Rud	Throttle	dt	freq
0.7892	-28.64	130.59	-36.14	-0.12	0.84	0.06	1515	1500	1514	1076	0.0029	344
0.7921	-28.74	130.28	-36.28	-0.3	0.66	-0.12	1515	1500	1514	1076	0.0029	343
0.795	-28.85	129.98	-36.43	-0.06	0.78	-0.24	1515	1500	1514	1076	0.0029	345
0.7979	-28.95	129.67	-36.58	-0.12	0.78	-0.3	1515	1500	1514	1076	0.0029	344
0.8008	-29.05	129.37	-36.72	-0.12	1.09	-0.3	1515	1500	1514	1076	0.0029	344
0.8037	-29.15	129.06	-36.87	-0.36	0.78	0	1515	1500	1514	1076	0.0029	344
0.8066	-29.26	128.75	-37.03	-0.06	0.96	-0.42	1515	1500	1514	1076	0.0029	344
0.8095	-29.36	128.44	-37.18	-0.12	0.78	-0.18	1515	1500	1514	1076	0.0029	344
0.8124	-29.46	128.12	-37.33	-0.24	0.84	-0.42	1515	1500	1514	1076	0.0029	344
0.8153	-29.56	127.81	-37.48	0.06	0.78	-0.42	1515	1500	1514	1076	0.0029	345
0.8182	-29.66	127.49	-37.64	-0.06	0.84	-0.24	1515	1500	1514	1076	0.0029	345
0.8211	-29.76	127.18	-37.8	-0.06	0.48	-0.42	1515	1500	1514	1076	0.0029	344
0.824	-29.86	126.86	-37.95	-0.24	0.78	-0.3	1515	1500	1514	1076	0.0029	345
0.8269	-29.96	126.53	-38.11	-0.18	0.6	-0.18	1515	1500	1514	1076	0.0029	343
0.8298	-30.06	126.21	-38.27	-0.3	0.54	0	1515	1500	1514	1076	0.0029	344
0.8327	-30.16	125.89	-38.44	0.12	0.66	-0.12	1515	1500	1514	1076	0.0029	344
0.8356	-30.25	125.56	-38.6	0.06	0.6	-0.18	1515	1500	1514	1076	0.0029	344
0.8385	-30.35	125.23	-38.77	0.19	0.54	-0.18	1515	1500	1514	1076	0.0029	344
0.8414	-30.45	124.9	-38.93	-0.06	0.78	-0.12	1515	1500	1514	1076	0.0029	344
0.8443	-30.54	124.57	-39.1	-0.12	0.72	-0.18	1515	1500	1514	1076	0.0029	344
0.8472	-30.64	124.24	-39.27	-0.06	0.9	0	1515	1500	1514	1076	0.0029	344
0.8501	-30.73	123.91	-39.44	0.06	0.54	-0.06	1515	1500	1514	1076	0.0029	344
0.853	-30.83	123.57	-39.61	-0.18	0.78	-0.24	1515	1500	1514	1076	0.0029	345
0.8559	-30.92	123.23	-39.78	-0.06	0.84	0.06	1515	1500	1514	1076	0.0029	344
0.8588	-31.01	122.89	-39.96	-0.06	0.6	-0.06	1515	1500	1514	1076	0.0029	345
0.8617	-31.1	122.55	-40.13	0	0.48	-0.67	1515	1500	1514	1076	0.0029	345
0.8646	-31.2	122.21	-40.31	-0.12	0.6	-0.06	1515	1500	1514	1076	0.0029	344
0.8675	-31.29	121.87	-40.49	-0.49	0.72	-0.06	1515	1500	1514	1076	0.0029	344
0.8704	-31.38	121.52	-40.66	-0.3	0.54	-0.12	1515	1500	1514	1076	0.0029	344
0.8733	-31.47	121.17	-40.84	-0.18	0.78	-0.24	1515	1500	1514	1076	0.0029	345
0.8762	-31.56	120.83	-41.02	-0.18	0.72	-0.3	1515	1500	1514	1076	0.0029	345
0.8791	-31.65	120.48	-41.21	-0.06	0.6	-0.12	1515	1500	1514	1076	0.0029	344
0.882	-31.74	120.13	-41.39	-0.12	0.84	-0.06	1515	1500	1514	1076	0.0029	344
0.8849	-31.82	119.77	-41.57	-0.42	0.54	-0.36	1515	1500	1514	1076	0.0029	344
0.8878	-31.91	119.42	-41.76	-0.18	0.9	-0.18	1515	1500	1514	1076	0.0029	344
0.8907	-31.99	119.07	-41.95	-0.06	1.02	0	1515	1500	1514	1076	0.0029	345
0.8937	-32.08	118.71	-42.14	0	0.54	-0.18	1515	1500	1514	1076	0.003	336
0.8966	-32.16	118.35	-42.33	-0.24	0.35	0.13	1515	1500	1514	1076	0.0029	344
0.8995	-32.24	117.98	-42.52	0	0.72	0.19	1515	1500	1514	1076	0.0029	344
0.9024	-32.32	117.62	-42.72	-0.12	0.66	-0.12	1515	1500	1514	1076	0.0029	344
0.9053	-32.4	117.26	-42.91	-0.18	0.66	0.06	1515	1500	1514	1076	0.0029	344
0.9082	-32.48	116.9	-43.1	-0.24	1.02	-0.18	1515	1500	1514	1076	0.0029	344
0.9111	-32.56	116.53	-43.3	0	0.66	-0.24	1515	1500	1514	1076	0.0029	344
0.914	-32.64	116.16	-43.5	-0.24	0.84	-0.12	1515	1500	1514	1076	0.0029	344
0.9169	-32.72	115.79	-43.7	-0.12	1.09	-0.24	1515	1500	1514	1076	0.0029	345
0.9198	-32.8	115.42	-43.9	0.19	0.9	-0.42	1515	1500	1514	1076	0.0029	345
0.9227	-32.87	115.05	-44.1	-0.18	0.41	-0.18	1515	1500	1514	1076	0.0029	344
0.9256	-32.95	114.67	-44.31	-0.18	0.72	-0.24	1515	1500	1514	1076	0.0029	344
0.9285	-33.03	114.3	-44.51	0.06	0.6	-0.3	1515	1500	1514	1076	0.0029	344
0.9314	-33.1	113.92	-44.71	-0.3	0.66	0	1515	1500	1514	1076	0.0029	344
0.9343	-33.17	113.54	-44.92	0.06	0.54	-0.18	1515	1500	1514	1076	0.0029	344
0.9372	-33.24	113.17	-45.12	-0.12	0.72	0.19	1515	1500	1514	1076	0.0029	344
0.9401	-33.31	112.79	-45.33	-0.24	0.78	-0.12	1515	1500	1514	1076	0.0029	345
0.943	-33.38	112.4	-45.54	-0.24	0.72	0.25	1515	1500	1514	1076	0.0029	344
0.9459	-33.44	112.02	-45.75	-0.06	0.66	-0.24	1515	1500	1514	1076	0.0029	345
0.9488	-33.51	111.64	-45.96	-0.3	0.84	0	1515	1500	1514	1076	0.0029	344
0.9517	-33.58	111.25	-46.18	-0.06	0.54	0.06	1515	1500	1514	1076	0.0029	344
0.9546	-33.64	110.86	-46.39	-0.06	0.6	-0.12	1515	1500	1514	1076	0.0029	344
0.9575	-33.7	110.47	-46.61	0	0.54	-0.12	1515	1500	1514	1076	0.0029	345
0.9604	-33.76	110.08	-46.82	-0.06	0.66	-0.06	1515	1500	1514	1076	0.0029	344
0.9633	-33.83	109.7	-47.04	-0.06	0.72	-0.3	1515	1500	1514	1076	0.0029	345
0.9662	-33.89	109.3	-47.26	0	0.6	-0.24	1515	1500	1514	1076	0.0029	344
0.9691	-33.95	108.91	-47.47	0.06	0.66	-0.06	1515	1500	1514	1076	0.0029	345
0.972	-34.01	108.52	-47.69	-0.18	0.66	-0.06	1515	1500	1514	1076	0.0029	344
0.9749	-34.06	108.12	-47.92	-0.06	0.54	-0.24	1515	1500	1514	1076	0.0029	345
0.9778	-34.12	107.73	-48.14	-0.3	0.66	-0.3	1515	1500	1514	1076	0.0029	345
0.9808	-34.18	107.33	-48.36	0.06	0.72	0	1515	1500	1514	1076	0.003	336
0.9837	-34.23	106.93	-48.58	-0.12	0.66	-0.18	1515	1500	1514	1076	0.0029	344
0.9866	-34.28	106.53	-48.81	0.12	0.6	-0.18	1515	1500	1514	1076	0.0029	344
0.9895	-34.33	106.13	-49.03	0.06	0.54	0.06	1515	1500	1514	1076	0.0029	344
0.9924	-34.38	105.73	-49.26	0.06	0.84	-0.24	1515	1500	1514	1076	0.0029	344
0.9953	-34.43	105.33	-49.49	-0.3	0.78	-0.18	1515	1500	1514	1076	0.0029	344
0.9982	-34.47	104.92	-49.72	-0.18	0.66	-0.48	1515	1500	1514	1076	0.0029	344
1.0011	-34.52	104.52	-49.94	0	0.41	-0.12	1515	1500	1514	1076	0.0029	344
1.004	-34.56	104.12	-50.17	-0.12	0.78	-0.3	1515	1500	1514	1076	0.0029	345
1.0069	-34.61	103.71	-50.4	-0.18	0.66	-0.06	1515	1500	1514	1076	0.0029	344
1.0098	-34.65	103.31	-50.63	-0.24	0.72	-0.3	1515	1500	1514	1076	0.0029	345
1.0127	-34.69	102.9	-50.86	-0.12	0.78	0.13	1515	1500	1514	1076	0.0029	344
1.0156	-34.73	102.49	-51.1	-0.18	0.9	0	1515	1500	1514	1076	0.0029	344
1.0185	-34.77	102.08	-51.33	-0.24	0.84	-0.24	1515	1500	1514	1076	0.0029	344
1.0214	-34.8	101.67	-51.56	-0.06	0.6	-0.42	1515	1500	1514	1076	0.0029	345
1.0243	-34.84	101.27	-51.79	-0.12	0.9	-0.36	1515	1500	1514	1076	0.0029	344
1.0272	-34.87	100.86	-52.03	-0.24	0.84	-0.12	1515	1500	1514	1076	0.0029	345
1.0301	-34.9	100.44	-52.26	-0.18	0.84	-0.24	1515	1500	1514	1076	0.0029	344
1.033	-34.94	100.03	-52.5	0.06	0.66	-0.55	1515	1500	1514	1076	0.0029	345
1.0359	-34.97	99.61	-52.74	0	0.78	0	1515	1500	1514	1076	0.0029	345
1.0388	-35	99.2	-52.97	-0.18	0.84	0.13	1515	1500	1514	1076	0.0029	344
1.0417	-35.02	98.79	-53.21	-0.24	0.41	-0.18	1515	1500	1514	1076	0.0029	345
1.0446	-35.05	98.37	-53.45	-0.06	0.48	0	1515	1500	1514	1076	0.0029	345
1.0475	-35.07	97.96	-53.69	0.06	1.02	-0.18	1515	1500	1514	1076	0.0029	344
1.0504	-35.1	97.54	-53.93	0	0.78	-0.42	1515	1500	1514	1076	0.0029	345
1.0533	-35.12	97.12	-54.17	0.19	0.72	-0.36	1515	1500	1514	1076	0.0029	344
1.0562	-35.14	96.7	-54.41	-0.12	0.35	-0.55	1515	1500	1514	1076	0.0029	344
1.0591	-35.16	96.28	-54.65	-0.18	0.54	-0.42	1515	1500	1514	1076	0.0029	344
1.062	-35.17	95.87	-54.89	-0.12	0.66	-0.12	1515	1500	1514	1076	0.0029	344
1.0649	-35.19	95.45	-55.13	0.12	0.66	-0.48	1515	1500	1514	1076	0.0029	344
1.0678	-35.2	95.03	-55.37	0	0.6	0.13	1515	1500	1514	1076	0.0029	344
1.0707	-35.22	94.62	-55.61	-0.06	0.9	-0.18	1515	1500	1514	1076	0.0029	344
1.0736	-35.23	94.19	-55.86	-0.06	0.78	-0.18	1515	1500	1514	1076	0.0029	344
1.0765	-35.24	93.77	-56.1	-0.18	0.66	-0.06	1515	1500	1514	1076	0.0029	344
1.0794	-35.25	93.36	-56.34	-0.18	0.6	-0.12	1515	1500	1514	1076	0.0029	344
1.0823	-35.26	92.94	-56.58	-0.42	0.66	-0.24	1515	1500	1514	1076	0.0029	344
1.0852	-35.26	92.52	-56.83	-0.12	0.66	-0.24	1515	1500	1514	1076	0.0029	345
1.0881	-35.27	92.1	-57.07	-0.18	1.02	-0.3	1515	1500	1514	1076	0.0029	344
1.091	-35.27	91.68	-57.31	-0.24	0.84	0.19	1515	1500	1514	1076	0.0029	344
1.0939	-35.27	91.26	-57.55	0.06	0.66	-0.36	1515	1500	1514	1076	0.0029	345
1.0968	-35.27	90.84	-57.8	0	0.78	-0.3	1515	1500	1514	1076	0.0029	344
1.0997	-35.27	90.42	-58.04	-0.24	0.72	-0.36	1515	1500	1514	1076	0.0029	344
1.1026	-35.27	90	-58.28	-0.24	0.84	-0.55	1515	1500	1514	1076	0.0029	344
1.1055	-35.26	89.58	-58.52	-0.3	0.66	-0.18	1515	1500	1514	1076	0.0029	344
1.1084	-35.25	89.16	-58.77	-0.12	0.66	-0.06	1515	1500	1514	1076	0.0029	345
1.1113	-35.24	88.75	-59.01	-0.42	0.9	-0.06	1515	1500	1514	1076	0.0029	344
1.1142	-35.23	88.33	-59.25	-0.24	0.6	-0.12	1515	1500	1514	1076	0.0029	345
1.1171	-35.23	87.91	-59.49	-0.3	0.72	-0.55	1515	1500	1514	1076	0.0029	344
1.12	-35.21	87.49	-59.73	-0.12	0.66	-0.12	1515	1500	1514	1076	0.0029	344
1.1229	-35.2	87.07	-59.97	0	0.48	-0.06	1515	1500	1514	1076	0.0029	344
1.1258	-35.18	86.65	-60.21	-0.06	0.9	0	1515	1500	1514	1076	0.0029	344
1.1287	-35.17	86.24	-60.45	-0.12	0.48	-0.42	1515	1500	1514	1076	0.0029	345
1.1316	-35.15	85.82	-60.7	-0.12	0.84	-0.3	1515	1500	1514	1076	0.0029	344
1.1345	-35.13	85.4	-60.93	-0.24	0.72	-0.18	1515	1500	1514	1076	0.0029	345
1.1374	-35.11	84.99	-61.17	-0.3	0.78	-0.06	1515	1500	1514	1076	0.0029	345
1.1403	-35.09	84.57	-61.41	-0.3	0.78	-0.06	1515	1500	1514	1076	0.0029	344
1.1432	-35.07	84.15	-61.65	-0.12	0.48	-0.12	1515	1500	1514	1076	0.0029	345
1.1461	-35.04	83.73	-61.9	0.25	0.72	0	1515	1500	1514	1076	0.0029	344
1.149	-35.01	83.32	-62.13	-0.12	1.02	0	1515	1500	1514	1076	0.0029	344
1.1519	-34.98	82.91	-62.37	-0.18	0.9	0	1515	1500	1514	1076	0.0029	345
1.1548	-34.95	82.5	-62.61	-0.06	0.78	-0.18	1515	1500	1514	1076	0.0029	344
1.1577	-34.93	82.09	-62.84	-0.06	0.66	-0.3	1515	1500	1514	1076	0.0029	345
1.1606	-34.9	81.67	-63.08	-0.24	0.72	-0.18	1515	1500	1514	1076	0.0029	344
1.1635	-34.86	81.26	-63.31	-0.18	0.84	-0.24	1515	1500	1514	1076	0.0029	345
1.1664	-34.83	80.85	-63.55	0.12	0.84	-0.55	1515	1500	1514	1076	0.0029	344
1.1693	-34.79	80.44	-63.79	-0.12	0.84	-0.18	1515	1500	1514	1076	0.0029	343
1.1722	-34.76	80.03	-64.02	-0.36	0.78	-0.3	1515	1500	1514	1076	0.0029	345
1.1751	-34.72	79.62	-64.25	-0.24	0.48	0	1515	1500	1514	1076	0.0029	344
1.178	-34.68	79.21	-64.49	-0.06	0.6	-0.06	1515	1500	1514	1076	0.0029	344
1.1809	-34.64	78.81	-64.72	-0.12	0.6	0.06	1515	1500	1514	1076	0.0029	345
1.1838	-34.59	78.4	-64.95	0.06	0.78	0.19	1515	1500	1514	1076	0.0029	344
1.1867	-34.55	77.99	-65.18	-0.18	0.9	-0.12	1515	1500	1514	1076	0.0029	344
1.1896	-34.51	77.58	-65.41	-0.06	0.48	-0.06	1515	1500	1514	1076	0.0029	344
1.1925	-34.46	77.18	-65.64	-0.06	0.48	0.06	1515	1500	1514	1076	0.0029	345
1.1954	-34.41	76.78	-65.87	0.06	0.6	-0.36	1515	1500	1514	1076	0.0029	345
1.1983	-34.37	76.38	-66.1	-0.12	0.54	0.06	1515	1500	1514	1076	0.0029	345
1.2012	-34.31	75.98	-66.32	0	0.66	0.13	1515	1500	1514	1076	0.0029	344
1.2041	-34.26	75.58	-66.55	-0.18	0.84	0.06	1515	1500	1514	1076	0.0029	344
1.207	-34.21	75.18	-66.77	-0.06	0.66	-0.36	1515	1500	1514	1076	0.0029	344
1.2099	-34.15	74.79	-67	-0.49	0.78	-0.36	1515	1500	1514	1076	0.0029	345
1.2128	-34.1	74.39	-67.22	-0.06	0.84	-0.18	1515	1500	1514	1076	0.0029	345
1.2157	-34.05	74	-67.44	-0.24	0.9	-0.3	1515	1500	1514	1076	0.0029	344
1.2186	-33.99	73.6	-67.66	-0.18	0.66	0	1515	1500	1514	1076	0.0029	345
1.2215	-33.93	73.21	-67.88	-0.24	0.48	0	1515	1500	1514	1076	0.0029	344
1.2244	-33.87	72.82	-68.1	0.25	0.66	-0.06	1515	1500	1514	1076	0.0029	344
1.2273	-33.81	72.43	-68.32	-0.36	0.72	-0.3	1515	1500	1514	1076	0.0029	344
1.2302	-33.75	72.04	-68.54	-0.24	0.41	-0.24	1515	1500	1514	1076	0.0029	344
1.2331	-33.68	71.65	-68.76	-0.12	0.72	-0.36	1515	1500	1514	1076	0.0029	344
1.236	-33.62	71.26	-68.97	0.25	0.6	-0.18	1515	1500	1514	1076	0.0029	344
1.2389	-33.56	70.88	-69.19	-0.18	0.66	-0.18	1515	1500	1514	1076	0.0029	345
1.2418	-33.49	70.49	-69.4	-0.3	0.66	-0.24	1515	1500	1514	1076	0.0029	345
1.2447	-33.42	70.11	-69.61	0	0.96	-0.12	1515	1500	1514	1076	0.0029	345
1.2476	-33.36	69.72	-69.82	0	0.54	-0.24	1515	1500	1514	1076	0.0029	344
1.2505	-33.29	69.34	-70.03	-0.06	0.78	-0.36	1515	1500	1514	1076	0.0029	345
1.2534	-33.22	68.97	-70.24	-0.3	0.78	-0.24	1515	1500	1514	1076	0.0029	344
1.2564	-33.15	68.59	-70.45	-0.12	0.78	0.13	1515	1500	1514	1076	0.003	337
1.2593	-33.08	68.21	-70.66	0.06	0.78	-0.24	1515	1500	1514	1076	0.0029	345
1.2622	-33	67.83	-70.86	-0.18	0.84	-0.18	1515	1500	1514	1076	0.0029	344
1.2651	-32.93	67.46	-71.07	-0.12	0.66	-0.18	1515	1500	1514	1076	0.0029	344
1.268	-32.85	67.09	-71.27	-0.18	0.72	0	1515	1500	1514	1076	0.0029	344
1.2709	-32.78	66.72	-71.47	-0.3	0.84	-0.42	1515	1500	1514	1076	0.0029	344
1.2738	-32.7	66.35	-71.67	-0.12	0.9	-0.06	1515	1500	1514	1076	0.0029	344
1.2767	-32.62	65.98	-71.88	-0.3	0.6	-0.3	1515	1500	1514	1076	0.0029	344
1.2796	-32.54	65.61	-72.07	-0.18	0.66	-0.36	1515	1500	1514	1076	0.0029	344
1.2825	-32.47	65.24	-72.27	-0.18	0.78	-0.42	1515	1500	1514	1076	0.0029	345
1.2854	-32.38	64.87	-72.47	0	0.72	0.19	1515	1500	1514	1076	0.0029	344
1.2883	-32.3	64.51	-72.67	-0.06	0.78	-0.12	1515	1500	1514	1076	0.0029	345
1.2912	-32.22	64.15	-72.86	-0.18	0.6	-0.42	1515	1500	1514	1076	0.0029	344
1.2941	-32.14	63.79	-73.05	-0.18	0.48	-0.36	1515	1500	1514	1076	0.0029	344
1.297	-32.05	63.43	-73.25	-0.12	0.9	-0.3	1515	1500	1514	1076	0.0029	345
1.2999	-31.97	63.07	-73.44	-0.06	0.66	-0.36	1515	1500	1514	1076	0.0029	344
1.3028	-31.88	62.72	-73.63	0	0.66	-0.42	1515	1500	1514	1076	0.0029	344
1.3057	-31.8	62.36	-73.82	0	0.66	-0.36	1515	1500	1514	1076	0.0029	344
1.3086	-31.71	62.01	-74	-0.12	0.66	-0.24	1515	1500	1514	1076	0.0029	344
1.3115	-31.63	61.66	-74.19	-0.06	0.66	-0.18	1515	1500	1514	1076	0.0029	345
1.3145	-31.54	61.31	-74.37	-0.24	0.72	-0.18	1515	1500	1514	1076	0.003	336
1.3174	-31.45	60.96	-74.56	-0.12	0.72	-0.3	1515	1500	1514	1076	0.0029	344
1.3203	-31.35	60.61	-74.74	-0.12	0.6	-0.18	1515	1500	1514	1076	0.0029	344
1.3232	-31.26	60.27	-74.92	-0.06	0.96	-0.06	1515	1500	1514	1076	0.0029	345
1.3261	-31.17	59.92	-75.1	-0.24	0.48	-0.06	1515	1500	1514	1076	0.0029	344
1.329	-31.08	59.58	-75.28	0.12	0.84	-0.48	1515	1500	1514	1076	0.0029	344
1.3319	-30.99	59.24	-75.45	-0.24	0.78	-0.36	1515	1500	1514	1076	0.0029	345
1.3348	-30.89	58.9	-75.63	-0.06	0.66	-0.12	1515	1500	1514	1076	0.0029	345
1.3377	-30.8	58.57	-75.8	-0.12	0.9	-0.06	1515	1500	1514	1076	0.0029	344
1.3406	-30.7	58.23	-75.97	-0.12	0.66	-0.18	1515	1500	1514	1076	0.0029	344
1.3435	-30.61	57.9	-76.14	-0.06	0.78	-0.24	1515	1500	1514	1076	0.0029	344
1.3464	-30.51	57.57	-76.31	-0.12	0.66	0.13	1515	1500	1514	1076	0.0029	345
1.3493	-30.42	57.24	-76.48	-0.42	0.78	0.13	1515	1500	1514	1076	0.0029	345
1.3522	-30.32	56.91	-76.65	0	0.54	-0.06	1515	1500	1514	1076	0.0029	345
1.3551	-30.22	56.58	-76.82	0	0.48	-0.24	1515	1500	1514	1076	0.0029	345
1.358	-30.12	56.26	-76.98	-0.24	0.72	-0.24	1515	1500	1514	1076	0.0029	344
1.3609	-30.02	55.93	-77.14	0.06	0.41	-0.06	1515	1500	1514	1076	0.0029	344
1.3638	-29.92	55.61	-77.31	-0.06	0.29	0.31	1515	1500	1514	1076	0.0029	344
1.3667	-29.82	55.29	-77.47	0	0.72	-0.18	1515	1500	1514	1076	0.0029	344
1.3696	-29.72	54.97	-77.62	-0.36	0.54	0	1515	1500	1514	1076	0.0029	344
1.3725	-29.62	54.65	-77.78	-0.06	0.72	-0.24	1515	1500	1514	1076	0.0029	344
1.3754	-29.53	54.34	-77.94	0	0.72	-0.12	1515	1500	1514	1076	0.0029	345
1.3783	-29.42	54.02	-78.1	-0.3	0.72	-0.18	1515	1500	1514	1076	0.0029	344
1.3812	-29.32	53.71	-78.25	0.06	0.9	-0.24	1515	1500	1514	1076	0.0029	344
1.3841	-29.22	53.4	-78.4	-0.18	0.9	0	1515	1500	1514	1076	0.0029	344
1.387	-29.12	53.09	-78.55	-0.18	0.78	-0.24	1515	1500	1514	1076	0.0029	344
1.3899	-29.02	52.78	-78.71	-0.24	0.78	-0.18	1515	1500	1514	1076	0.0029	345
1.3928	-28.91	52.48	-78.85	-0.24	0.78	0.06	1515	1500	1514	1076	0.0029	344
1.3957	-28.81	52.18	-79	-0.06	0.72	0	1515	1500	1514	1076	0.0029	345
1.3986	-28.7	51.88	-79.15	-0.3	0.78	-0.12	1515	1500	1514	1076	0.0029	344
1.4016	-28.6	51.57	-79.29	-0.12	0.6	-0.3	1515	1500	1514	1076	0.003	336
1.4045	-28.49	51.27	-79.44	0	0.84	-0.42	1515	1500	1514	1076	0.0029	345
1.4074	-28.39	50.97	-79.58	-0.3	0.6	0	1515	1500	1514	1076	0.0029	344
1.4103	-28.28	50.68	-79.72	0.06	0.35	-0.36	1515	1500	1514	1076	0.0029	345
1.4132	-28.17	50.38	-79.86	-0.24	0.72	0	1515	1500	1514	1076	0.0029	344
1.4161	-28.07	50.09	-80	-0.18	1.09	-0.24	1515	1500	1514	1076	0.0029	345
1.419	-27.96	49.79	-80.14	0.06	0.84	-0.3	1515	1500	1514	1076	0.0029	345
1.4219	-27.85	49.5	-80.28	-0.3	0.66	-0.24	1515	1500	1514	1076	0.0029	344
1.4248	-27.75	49.21	-80.41	0	0.66	0	1515	1500	1514	1076	0.0029	345
1.4277	-27.64	48.93	-80.55	-0.06	0.6	-0.48	1515	1500	1514	1076	0.0029	344
1.4306	-27.53	48.64	-80.68	-0.06	0.78	-0.24	1515	1500	1514	1076	0.0029	344
1.4335	-27.42	48.36	-80.81	-0.12	0.54	-0.06	1515	1500	1514	1076	0.0029	344
1.4364	-27.32	48.08	-80.94	0	0.72	-0.18	1515	1500	1514	1076	0.0029	344
1.4393	-27.21	47.8	-81.07	0.06	1.02	-0.12	1515	1500	1514	1076	0.0029	344
1.4422	-27.1	47.52	-81.2	-0.12	0.9	0	1515	1500	1514	1076	0.0029	345
1.4451	-27	47.24	-81.33	0.06	0.66	-0.18	1515	1500	1514	1076	0.0029	344
1.448	-26.89	46.97	-81.45	-0.36	0.66	-0.24	1515	1500	1514	1076	0.0029	344
1.4509	-26.78	46.69	-81.58	-0.06	0.96	-0.12	1515	1500	1514	1076	0.0029	344
1.4538	-26.67	46.41	-81.71	-0.06	0.54	-0.18	1515	1500	1514	1076	0.0029	344
1.4567	-26.57	46.14	-81.83	-0.24	0.6	-0.36	1515	1500	1514	1076	0.0029	344
1.4596	-26.45	45.87	-81.95	-0.06	0.84	0	1515	1500	1514	1076	0.0029	344
1.4625	-26.35	45.6	-82.07	-0.18	0.35	-0.24	1515	1500	1514	1076	0.0029	345
1.4654	-26.24	45.34	-82.19	-0.18	0.72	-0.06	1515	1500	1514	1076	0.0029	344
1.4683	-26.13	45.07	-82.31	0	0.96	-0.3	1515	1500	1514	1076	0.0029	344
1.4712	-26.02	44.81	-82.42	-0.12	0.66	-0.12	1515	1500	1514	1076	0.0029	345
1.4741	-25.91	44.55	-82.54	-0.18	0.78	-0.24	1515	1500	1514	1076	0.0029	344
1.477	-25.8	44.29	-82.65	0	0.66	-0.12	1515	1500	1514	1076	0.0029	344
1.4799	-25.69	44.03	-82.76	-0.18	0.72	0	1515	1500	1514	1076	0.0029	344
1.4828	-25.58	43.77	-82.88	-0.24	0.9	-0.24	1515	1500	1514	1076	0.0029	344
1.4857	-25.47	43.52	-82.99	-0.24	0.6	-0.3	1515	1500	1514	1076	0.0029	344
1.4887	-25.36	43.26	-83.1	-0.06	0.54	-0.3	1515	1500	1514	1076	0.003	336
1.4916	-25.26	43	-83.21	-0.12	0.48	-0.36	1515	1500	1514	1076	0.0029	345
1.4945	-25.14	42.75	-83.31	-0.24	0.6	0.13	1515	1500	1514	1076	0.0029	344
1.4974	-25.04	42.5	-83.42	-0.24	0.72	0.19	1515	1500	1514	1076	0.0029	345
1.5003	-24.93	42.25	-83.52	0.12	0.66	-0.06	1515	1500	1514	1076	0.0029	345
1.5032	-24.82	42.01	-83.63	-0.18	0.84	-0.48	1515	1500	1514	1076	0.0029	344
1.5061	-24.71	41.76	-83.73	-0.06	0.66	-0.36	1515	1500	1514	1076	0.0029	344
1.509	-24.6	41.52	-83.84	-0.18	1.09	0.13	1515	1500	1514	1076	0.0029	344
1.5119	-24.49	41.28	-83.94	-0.18	0.84	-0.42	1515	1500	1514	1076	0.0029	344
1.5148	-24.38	41.04	-84.04	-0.36	0.72	-0.12	1515	1500	1514	1076	0.0029	344
1.5177	-24.27	40.79	-84.14	-0.12	0.54	0.06	1515	1500	1514	1076	0.0029	344
1.5206	-24.16	40.56	-84.24	-0.12	0.9	0.13	1515	1500	1514	1076	0.0029	345
1.5235	-24.05	40.32	-84.33	-0.24	0.96	0	1515	1500	1514	1076	0.0029	344
1.5264	-23.94	40.08	-84.43	0.06	0.6	-0.36	1515	1500	1514	1076	0.0029	345
1.5293	-23.84	39.85	-84.53	-0.12	0.84	-0.42	1515	1500	1514	1076	0.0029	344
1.5322	-23.73	39.61	-84.62	-0.42	0.96	-0.42	1515	1500	1514	1076	0.0029	344
1.5351	-23.62	39.38	-84.72	-0.3	0.66	-0.42	1515	1500	1514	1076	0.0029	344
1.538	-23.51	39.15	-84.81	-0.12	0.84	-0.55	1515	1500	1514	1076	0.0029	344
1.5409	-23.4	38.92	-84.9	-0.24	0.78	-0.24	1515	1500	1514	1076	0.0029	344
1.5438	-23.29	38.69	-84.99	0	0.78	-0.18	1515	1500	1514	1076	0.0029	345
1.5467	-23.18	38.47	-85.08	-0.18	0.96	-0.18	1515	1500	1514	1076	0.0029	344
1.5496	-23.08	38.25	-85.17	-0.18	0.78	-0.3	1515	1500	1514	1076	0.0029	345
1.5525	-22.97	38.02	-85.26	-0.12	0.72	-0.18	1515	1500	1514	1076	0.0029	344
1.5554	-22.86	37.8	-85.35	-0.24	0.9	-0.12	1515	1500	1514	1076	0.0029	344
1.5583	-22.75	37.58	-85.43	-0.12	0.9	-0.42	1515	1500	1514	1076	0.0029	344
1.5612	-22.65	37.36	-85.52	-0.36	0.78	-0.3	1515	1500	1514	1076	0.0029	344
1.5641	-22.54	37.14	-85.61	-0.12	0.48	-0.06	1515	1500	1514	1076	0.0029	344
1.567	-22.44	36.92	-85.69	-0.18	0.9	-0.06	1515	1500	1514	1076	0.0029	344
1.5699	-22.33	36.71	-85.77	-0.18	0.78	-0.18	1515	1500	1514	1076	0.0029	345
1.5728	-22.22	36.49	-85.85	0.12	0.54	-0.67	1515	1500	1514	1076	0.0029	345
1.5757	-22.12	36.28	-85.93	-0.24	0.96	-0.24	1515	1500	1514	1076	0.0029	344
1.5786	-22.01	36.07	-86.01	0.06	0.78	-0.42	1515	1500	1514	1076	0.0029	345
